"","date","price","macd1","signal1","macd2","signal2","priceTraded","trade","return","cumReturn"
"2017-02-01",2017-02-01,989.023010253906,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-02",2017-02-02,1011.79998779297,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-03",2017-02-03,1029.91003417969,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-04",2017-02-04,1042.90002441406,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-05",2017-02-05,1027.33996582031,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-06",2017-02-06,1038.15002441406,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-07",2017-02-07,1061.34997558594,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-08",2017-02-08,1063.06994628906,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-09",2017-02-09,994.382995605469,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-10",2017-02-10,988.674011230469,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-11",2017-02-11,1004.45001220703,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-12",2017-02-12,999.181030273438,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-13",2017-02-13,990.642028808594,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-14",2017-02-14,1004.54998779297,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-15",2017-02-15,1007.47998046875,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-16",2017-02-16,1027.43994140625,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-17",2017-02-17,1046.2099609375,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-18",2017-02-18,1054.42004394531,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-19",2017-02-19,1047.86999511719,8.64470271480788,NA,8.64470271480788,NA,NA,NA,NA,NA
"2017-02-20",2017-02-20,1079.97998046875,9.53495224899077,NA,9.53495224899077,NA,NA,NA,NA,NA
"2017-02-21",2017-02-21,1115.30004882812,11.0203782106342,NA,11.0203782106342,NA,NA,NA,NA,NA
"2017-02-22",2017-02-22,1117.43994140625,11.8586903030752,NA,11.8586903030752,NA,NA,NA,NA,NA
"2017-02-23",2017-02-23,1166.71997070312,13.6667348626549,NA,13.6667348626549,NA,NA,NA,NA,NA
"2017-02-24",2017-02-24,1173.68005371094,14.7994676839033,NA,14.7994676839033,NA,NA,NA,NA,NA
"2017-02-25",2017-02-25,1143.83996582031,14.4210309382199,NA,14.4210309382199,NA,NA,NA,NA,NA
"2017-02-26",2017-02-26,1165.19995117188,14.5819944579055,NA,14.5819944579055,NA,NA,NA,NA,NA
"2017-02-27",2017-02-27,1179.96997070312,14.8859892076022,NA,14.8859892076022,NA,NA,NA,NA,NA
"2017-02-28",2017-02-28,1179.96997070312,14.8517273992047,NA,14.8517273992047,NA,NA,NA,NA,NA
"2017-03-01",2017-03-01,1222.5,15.8050669652559,NA,15.8050669652559,NA,NA,NA,NA,NA
"2017-03-02",2017-03-02,1251.01000976562,16.9564575542875,NA,16.9564575542875,NA,NA,NA,NA,NA
"2017-03-03",2017-03-03,1274.98999023438,18.076621406407,NA,18.076621406407,NA,NA,NA,NA,NA
"2017-03-04",2017-03-04,1255.15002441406,17.9522015979562,NA,17.9522015979562,NA,NA,NA,NA,NA
"2017-03-05",2017-03-05,1267.11999511719,17.9201749423879,NA,17.9201749423879,NA,NA,NA,NA,NA
"2017-03-06",2017-03-06,1272.82995605469,17.7753755870406,NA,17.7753755870406,NA,NA,NA,NA,NA
"2017-03-07",2017-03-07,1223.5400390625,16.0886733713147,14.6376611442146,16.0886733713147,NA,NA,NA,NA,NA
"2017-03-08",2017-03-08,1150,12.8106762696258,14.4346628248159,12.8106762696258,NA,NA,NA,NA,NA
"2017-03-09",2017-03-09,1188.48999023438,11.5774463695189,14.1171943297829,11.5774463695189,NA,NA,NA,NA,NA
"2017-03-10",2017-03-10,1116.71997070312,8.703893246565,13.5157164316475,8.703893246565,NA,NA,NA,NA,NA
"2017-03-11",2017-03-11,1175.82995605469,8.33833991600763,12.9404523743542,8.33833991600763,NA,NA,NA,NA,NA
"2017-03-12",2017-03-12,1221.38000488281,9.20340138314089,12.5252244864416,9.20340138314089,NA,NA,NA,NA,NA
"2017-03-13",2017-03-13,1231.92004394531,9.8972849324257,12.2332312026621,9.8972849324257,NA,NA,NA,NA,NA
"2017-03-14",2017-03-14,1240,10.4054105814984,12.0301400225328,10.4054105814984,NA,NA,NA,NA,NA
"2017-03-15",2017-03-15,1249.60998535156,10.8268887518651,11.896445436903,10.8268887518651,NA,NA,NA,NA,NA
"2017-03-16",2017-03-16,1187.81005859375,9.32259758350882,11.6104623420815,9.32259758350882,NA,NA,NA,NA,NA
"2017-03-17",2017-03-17,1100.22998046875,5.9399017242316,10.9804000512092,5.9399017242316,NA,NA,NA,NA,NA
"2017-03-18",2017-03-18,973.817993164062,0.34635835626704,9.79883986288234,0.34635835626704,NA,NA,NA,NA,NA
"2017-03-19",2017-03-19,1036.73999023438,-1.58835245504236,8.53359627200181,-1.58835245504236,NA,NA,NA,NA,NA
"2017-03-20",2017-03-20,1054.22998046875,-2.34467657235858,7.3248992892951,-2.34467657235858,11.4093136512967,NA,NA,NA,NA
"2017-03-21",2017-03-21,1120.5400390625,-1.02361411955926,6.39728668831128,-1.02361411955926,10.6071892789835,NA,NA,NA,NA
"2017-03-22",2017-03-22,1049.14001464844,-2.07604488816784,5.45580540203583,-2.07604488816784,9.78891610690918,NA,NA,NA,NA
"2017-03-23",2017-03-23,1038.58996582031,-3.01060841149172,4.51509275608832,-3.01060841149172,8.96314033152848,NA,NA,NA,NA
"2017-03-24",2017-03-24,937.52001953125,-6.31332245580065,3.31193551032288,-6.31332245580065,7.97756208718466,NA,NA,NA,NA
"2017-03-25",2017-03-25,972.778991699219,-7.41565968794507,2.11998048829311,-7.41565968794507,6.98445100491823,NA,NA,NA,NA
"2017-03-26",2017-03-26,966.724975585938,-8.20689615449165,0.972549750205911,-8.20689615449165,6.00436409140792,NA,NA,NA,NA
"2017-03-27",2017-03-27,1045.77001953125,-6.44397050266075,0.148491944331838,-6.44397050266075,5.20124573050026,NA,NA,NA,NA
"2017-03-28",2017-03-28,1047.15002441406,-5.19234849351468,-0.444934770984442,-5.19234849351468,4.53069126443478,NA,NA,NA,NA
"2017-03-29",2017-03-29,1039.96997070312,-4.5200157483996,-0.897721546252792,-4.5200157483996,3.9467746829616,NA,NA,NA,NA
"2017-03-30",2017-03-30,1026.43005371094,-4.4034762468131,-1.28724984631505,-4.4034762468131,3.40804881652452,NA,NA,NA,NA
"2017-03-31",2017-03-31,1071.7900390625,-3.02530670665915,-1.48036727524217,-3.02530670665915,2.99299362148041,NA,NA,NA,NA
"2017-04-01",2017-04-01,1080.5,-1.86397715798369,-1.52299059554678,-1.86397715798369,2.6796406679666,NA,NA,NA,NA
"2017-04-02",2017-04-02,1102.17004394531,-0.502843650975771,-1.40964093503889,-0.502843650975771,2.47431909900258,NA,NA,NA,NA
"2017-04-03",2017-04-03,1143.81005859375,1.50866106369938,-1.08538515740131,1.50866106369938,2.41201858059592,NA,NA,NA,NA
"2017-04-04",2017-04-04,1133.25,2.48376403831174,-0.688813024544302,2.48376403831174,2.41664731980339,NA,NA,NA,NA
"2017-04-05",2017-04-05,1124.78002929688,2.84281022163548,-0.296410441635437,2.84281022163548,2.44414170056675,NA,NA,NA,NA
"2017-04-06",2017-04-06,1182.68005371094,4.5943706200561,0.24700967633029,4.5943706200561,2.58286614698542,NA,NA,NA,NA
"2017-04-07",2017-04-07,1176.90002441406,5.48846850247955,0.829393990346874,5.48846850247955,2.77032436346891,1176.90002441406,1,0,1
"2017-04-08",2017-04-08,1175.94995117188,5.95496216061826,1.39890156482147,5.95496216061826,2.97578486651081,NA,NA,NA,NA
"2017-04-09",2017-04-09,1187.86999511719,6.48539634324683,1.96406765131318,6.48539634324683,3.202211413397,NA,NA,NA,NA
"2017-04-10",2017-04-10,1187.13000488281,6.71183457785176,2.49159730981747,6.71183457785176,3.42863871432957,NA,NA,NA,NA
"2017-04-11",2017-04-11,1205.01000976562,7.23332244837662,3.01845565854626,7.23332244837662,3.67410218104228,NA,NA,NA,NA
"2017-04-12",2017-04-12,1200.36999511719,7.34029382200747,3.49865989893084,7.34029382200747,3.91063067400778,NA,NA,NA,NA
"2017-04-13",2017-04-13,1169.28002929688,6.48974232421147,3.83100239062869,6.48974232421147,4.07702497402092,NA,NA,NA,NA
"2017-04-14",2017-04-14,1167.5400390625,5.81251249796415,4.05117018033263,5.81251249796415,4.18899191104951,NA,NA,NA,NA
"2017-04-15",2017-04-15,1172.52001953125,5.43125959717663,4.20451344887085,5.43125959717663,4.2691382133803,NA,NA,NA,NA
"2017-04-16",2017-04-16,1182.93994140625,5.38579352991915,4.33576679120955,5.38579352991915,4.34118049186667,NA,NA,NA,NA
"2017-04-17",2017-04-17,1193.91003417969,5.56825651598978,4.47271009396291,5.56825651598978,4.42034668697139,NA,NA,NA,NA
"2017-04-18",2017-04-18,1211.67004394531,6.06818008128704,4.64998453699892,6.06818008128704,4.52665851886272,NA,NA,NA,NA
"2017-04-19",2017-04-19,1210.2900390625,6.26553784094932,4.82949045966008,6.26553784094932,4.63884428157799,NA,NA,NA,NA
"2017-04-20",2017-04-20,1229.07995605469,6.78768906842109,5.04706808285574,6.78768906842109,4.77747942911625,NA,NA,NA,NA
"2017-04-21",2017-04-21,1222.05004882812,6.8434581703938,5.24666698147108,6.8434581703938,4.91076838016642,NA,NA,NA,NA
"2017-04-22",2017-04-22,1231.7099609375,7.03009707953601,5.44482588125608,7.03009707953601,5.04749926399671,NA,NA,NA,NA
"2017-04-23",2017-04-23,1207.2099609375,6.42475961695637,5.553707407445,6.42475961695637,5.13635477063927,NA,NA,NA,NA
"2017-04-24",2017-04-24,1250.15002441406,7.04331456954914,5.71921931434546,7.04331456954914,5.25938443508507,NA,NA,NA,NA
"2017-04-25",2017-04-25,1265.48999023438,7.72477464768802,5.94205879582796,7.72477464768802,5.41844186815623,NA,NA,NA,NA
"2017-04-26",2017-04-26,1281.07995605469,8.43959724115426,6.21956306753088,8.43959724115426,5.61335511802707,NA,NA,NA,NA
"2017-04-27",2017-04-27,1317.72998046875,9.68831354245727,6.60497978696715,9.68831354245727,5.8762556615387,NA,NA,NA,NA
"2017-04-28",2017-04-28,1316.47998046875,10.3057716990571,7.01617888831048,10.3057716990571,6.16203088976569,NA,NA,NA,NA
"2017-04-29",2017-04-29,1321.7900390625,10.6773501078586,7.42297569048249,10.6773501078586,6.45334180706201,NA,NA,NA,NA
"2017-04-30",2017-04-30,1347.89001464844,11.3972207615057,7.86455847615174,11.3972207615057,6.77230173960677,NA,NA,NA,NA
"2017-05-01",2017-05-01,1421.59997558594,13.4765358225878,8.48811151464464,13.4765358225878,7.20483297076684,NA,NA,NA,NA
"2017-05-02",2017-05-02,1452.81994628906,15.3288655856226,9.24819530030885,15.3288655856226,7.72896410720914,NA,NA,NA,NA
"2017-05-03",2017-05-03,1490.08996582031,17.1397893717029,10.1250390860193,17.1397893717029,8.33611412427325,NA,NA,NA,NA
"2017-05-04",2017-05-04,1537.67004394531,19.1206362429946,11.1245498812388,19.1206362429946,9.03188974483592,NA,NA,NA,NA
"2017-05-05",2017-05-05,1555.44995117188,20.4642492873936,12.1622942597004,20.4642492873936,9.76946132822674,NA,NA,NA,NA
"2017-05-06",2017-05-06,1578.80004882812,21.5080928917802,13.2007163299315,21.5080928917802,10.5267923968431,NA,NA,NA,NA
"2017-05-07",2017-05-07,1596.7099609375,22.2160554499328,14.2024206765983,22.2160554499328,11.2809384002682,NA,NA,NA,NA
"2017-05-08",2017-05-08,1723.34997558594,25.1143632394041,15.4148587391323,25.1143632394041,12.173417422148,NA,NA,NA,NA
"2017-05-09",2017-05-09,1755.35998535156,27.1831892209742,16.7224510148925,27.1831892209742,13.1417897962658,NA,NA,NA,NA
"2017-05-10",2017-05-10,1787.13000488281,28.680237720651,18.051093982199,28.680237720651,14.1442703075165,NA,NA,NA,NA
"2017-05-11",2017-05-11,1848.56994628906,30.4069999046264,19.4239724180243,30.4069999046264,15.1934786686203,NA,NA,NA,NA
"2017-05-12",2017-05-12,1724.23999023438,28.3550252423433,20.4163116207264,28.3550252423433,16.0426107056347,NA,NA,NA,NA
"2017-05-13",2017-05-13,1804.91003417969,28.2684968238992,21.2887766433011,28.2684968238992,16.8313775519744,NA,NA,NA,NA
"2017-05-14",2017-05-14,1808.91003417969,27.8163172567635,22.0140589336858,27.8163172567635,17.5400833393801,NA,NA,NA,NA
"2017-05-15",2017-05-15,1738.43005371094,25.6434702085246,22.4173268531124,25.6434702085246,18.0628824922281,NA,NA,NA,NA
"2017-05-16",2017-05-16,1734.44995117188,23.7869085400003,22.5695025960999,23.7869085400003,18.4321744953102,NA,NA,NA,NA
"2017-05-17",2017-05-17,1839.08996582031,24.324294454177,22.7644794692196,24.324294454177,18.81231126685,NA,NA,NA,NA
"2017-05-18",2017-05-18,1888.65002441406,25.2290432839991,23.038319893084,25.2290432839991,19.2262939776338,NA,NA,NA,NA
"2017-05-19",2017-05-19,1987.7099609375,27.2820484199454,23.5098452849575,27.2820484199454,19.7460200706862,NA,NA,NA,NA
"2017-05-20",2017-05-20,2084.72998046875,29.9209882782012,24.222194506429,29.9209882782012,20.4024696324613,NA,NA,NA,NA
"2017-05-21",2017-05-21,2041.19995117188,30.2140142569745,24.8879522564896,30.2140142569745,21.0354725114622,NA,NA,NA,NA
"2017-05-22",2017-05-22,2173.39990234375,32.2908862128421,25.7105004738621,32.2908862128421,21.7616282341319,NA,NA,NA,NA
"2017-05-23",2017-05-23,2320.419921875,35.6194379208174,26.8114935235238,35.6194379208174,22.6556804719826,NA,NA,NA,NA
"2017-05-24",2017-05-24,2443.63989257812,39.1404042648918,28.1813724947869,39.1404042648918,23.719211039267,NA,NA,NA,NA
"2017-05-25",2017-05-25,2304.97998046875,38.1834832685546,29.2927181363167,38.1834832685546,24.6523898927694,NA,NA,NA,NA
"2017-05-26",2017-05-26,2202.419921875,35.1681376721714,29.9455425291894,35.1681376721714,25.330825233376,NA,NA,NA,NA
"2017-05-27",2017-05-27,2038.86999511719,29.9337536598347,29.9442326548167,29.9337536598347,25.6277883576637,NA,NA,NA,NA
"2017-05-28",2017-05-28,2155.80004882812,28.1282681882048,29.7424588251931,28.1282681882048,25.7891096370534,NA,NA,NA,NA
"2017-05-29",2017-05-29,2255.61010742188,28.1855861497247,29.5694729723633,28.1855861497247,25.9437210249677,NA,NA,NA,NA
"2017-05-30",2017-05-30,2175.46997070312,26.4318875385552,29.2208523686068,26.4318875385552,25.9752156387476,NA,NA,NA,NA
"2017-05-31",2017-05-31,2286.40991210938,26.7004997892369,28.9408131931213,26.7004997892369,26.0220081645856,NA,NA,NA,NA
"2017-06-01",2017-06-01,2407.8798828125,28.3557937649049,28.8758110344306,28.3557937649049,26.1725749775094,NA,NA,NA,NA
"2017-06-02",2017-06-02,2488.55004882812,30.1540619097133,29.017838909462,30.1540619097133,26.4294451021677,NA,NA,NA,NA
"2017-06-03",2017-06-03,2515.35009765625,31.1487334444508,29.2546049689052,31.1487334444508,26.7339153177989,NA,NA,NA,NA
"2017-06-04",2017-06-04,2511.81005859375,31.1634615083207,29.4667001399514,31.1634615083207,27.019692491381,NA,NA,NA,NA
"2017-06-05",2017-06-05,2686.81005859375,33.2371179408457,29.8856354511618,33.2371179408457,27.4208167139271,NA,NA,NA,NA
"2017-06-06",2017-06-06,2863.19995117188,36.4791082541274,30.6182435403802,36.4791082541274,28.0052226197464,NA,NA,NA,NA
"2017-06-07",2017-06-07,2732.15991210938,35.9192378107424,31.2072429037538,35.9192378107424,28.515804244972,NA,NA,NA,NA
"2017-06-08",2017-06-08,2805.6201171875,35.9600535953838,31.7353329806016,35.9600535953838,28.9960783966115,NA,NA,NA,NA
"2017-06-09",2017-06-09,2823.81005859375,35.5863525499912,32.1632240438671,35.5863525499912,29.4212573742489,NA,NA,NA,NA
"2017-06-10",2017-06-10,2947.7099609375,36.3998807047794,32.6339636728573,36.3998807047794,29.8714911375089,NA,NA,NA,NA
"2017-06-11",2017-06-11,2958.11010742188,36.373989498338,33.0495220979107,36.373989498338,30.2910071607882,NA,NA,NA,NA
"2017-06-12",2017-06-12,2659.6298828125,31.7581574808196,32.9060371404562,31.7581574808196,30.3856620201451,NA,NA,NA,NA
"2017-06-13",2017-06-13,2717.02001953125,29.1028845094999,32.4834646259055,29.1028845094999,30.3029021807486,2717.02001953125,-1,1.308624320816,2.308624320816
"2017-06-14",2017-06-14,2506.3701171875,24.1950538849024,31.5625300991274,24.1950538849024,29.9088474519843,NA,NA,NA,NA
"2017-06-15",2017-06-15,2464.580078125,20.1764107750033,30.2974057297802,20.1764107750033,29.280948311534,NA,NA,NA,NA
"2017-06-16",2017-06-16,2518.56005859375,18.0421210367104,28.9357074305503,18.0421210367104,28.5558626809002,NA,NA,NA,NA
"2017-06-17",2017-06-17,2655.8798828125,18.2143177851753,27.7444419143975,18.2143177851753,27.8886662360147,NA,NA,NA,NA
"2017-06-18",2017-06-18,2548.2900390625,16.6450328065706,26.5111742357501,16.6450328065706,27.1632705308893,NA,NA,NA,NA
"2017-06-19",2017-06-19,2589.60009765625,15.9364694181338,25.3362070337927,15.9364694181338,26.4389607816792,NA,NA,NA,NA
"2017-06-20",2017-06-20,2721.7900390625,16.9404660989938,24.4033469299261,16.9404660989938,25.8261546731189,NA,NA,NA,NA
"2017-06-21",2017-06-21,2689.10009765625,16.8930944782285,23.5688744352931,16.8930944782285,25.2498282089324,NA,NA,NA,NA
"2017-06-22",2017-06-22,2705.40991210938,16.8085383280607,22.8177259789339,16.8085383280607,24.7052288617794,NA,NA,NA,NA
"2017-06-23",2017-06-23,2744.90991210938,16.9902343587968,22.1702269100298,16.9902343587968,24.2074872809418,NA,NA,NA,NA
"2017-06-24",2017-06-24,2608.71997070312,15.1507685566397,21.3902870929864,15.1507685566397,23.6231828471159,NA,NA,NA,NA
"2017-06-25",2017-06-25,2589.40991210938,13.5226791829976,20.516108436321,13.5226791829976,22.9715374494308,NA,NA,NA,NA
"2017-06-26",2017-06-26,2478.44995117188,10.9167262923867,19.4495104203283,10.9167262923867,22.1938076973635,NA,NA,NA,NA
"2017-06-27",2017-06-27,2552.44995117188,10.0232639594687,18.402149702455,10.0232639594687,21.4086113271767,NA,NA,NA,NA
"2017-06-28",2017-06-28,2574.7900390625,9.588897736532,17.4228994840191,9.588897736532,20.6460491600383,NA,NA,NA,NA
"2017-06-29",2017-06-29,2539.32006835938,8.73878669583636,16.4579980631099,8.73878669583636,19.8778386784769,NA,NA,NA,NA
"2017-06-30",2017-06-30,2480.84008789062,7.35457203169358,15.4465062818414,7.35457203169358,19.0698859915877,NA,NA,NA,NA
"2017-07-01",2017-07-01,2434.55004882812,5.79990654176818,14.3746618662778,5.79990654176818,18.2137582851477,NA,NA,NA,NA
"2017-07-02",2017-07-02,2506.46997070312,5.6152577661706,13.4013947440436,5.6152577661706,17.4009518000524,NA,NA,NA,NA
"2017-07-03",2017-07-03,2564.06005859375,6.12723975896179,12.5931553012568,6.12723975896179,16.6736155393369,NA,NA,NA,NA
"2017-07-04",2017-07-04,2601.63989257812,6.8261952546588,11.9523819627459,6.8261952546588,16.0382981016157,NA,NA,NA,NA
"2017-07-05",2017-07-05,2601.98999023438,7.17801170434771,11.4218963784794,7.17801170434771,15.4666667211468,NA,NA,NA,NA
"2017-07-06",2017-07-06,2608.56005859375,7.3798323640039,10.9727781546488,7.3798323640039,14.9449354722989,NA,NA,NA,NA
"2017-07-07",2017-07-07,2518.65991210938,6.31668439231736,10.4554344032786,6.31668439231736,14.3882741123001,NA,NA,NA,NA
"2017-07-08",2017-07-08,2571.34008789062,6.18897744270803,9.9813836298819,6.18897744270803,13.8592872303909,NA,NA,NA,NA
"2017-07-09",2017-07-09,2518.43994140625,5.3835115307413,9.47050895219961,5.3835115307413,13.3124629917038,NA,NA,NA,NA
"2017-07-10",2017-07-10,2372.56005859375,3.03212338490852,8.75513277805615,3.03212338490852,12.6492152751364,NA,NA,NA,NA
"2017-07-11",2017-07-11,2337.7900390625,1.06200519470001,7.90034082434992,1.06200519470001,11.9016533344631,NA,NA,NA,NA
"2017-07-12",2017-07-12,2398.84008789062,0.527787204324448,7.08116819990264,0.527787204324448,11.1678555196154,NA,NA,NA,NA
"2017-07-13",2017-07-13,2357.89990234375,-0.320744637834058,6.25873344015412,-0.320744637834058,10.4266555094574,NA,NA,NA,NA
"2017-07-14",2017-07-14,2233.34008789062,-2.38682204855082,5.29811616363135,-2.38682204855082,9.59997953797301,NA,NA,NA,NA
"2017-07-15",2017-07-15,1998.85998535156,-6.5907775718988,3.97712797079466,-6.5907775718988,8.55541456314257,NA,NA,NA,NA
"2017-07-16",2017-07-16,1929.81994628906,-10.1136005696008,2.41149146630627,-10.1136005696008,7.35096197393332,NA,NA,NA,NA
"2017-07-17",2017-07-17,2228.40991210938,-8.52042319943533,1.19683428122387,-8.52042319943533,6.3270016401676,NA,NA,NA,NA
"2017-07-18",2017-07-18,2318.8798828125,-6.25275571429428,0.369102059499634,-6.25275571429428,5.51540439149264,NA,NA,NA,NA
"2017-07-19",2017-07-19,2273.42993164062,-5.28800096260257,-0.259464942956166,-5.28800096260257,4.81841049768004,NA,NA,NA,NA
"2017-07-20",2017-07-20,2817.60009765625,2.17245681038998,0.0107485851934054,2.17245681038998,4.64770380817746,NA,NA,NA,NA
"2017-07-21",2017-07-21,2667.76000976562,5.01910094304436,0.567232180510178,5.01910094304436,4.67166491365275,2667.76000976562,1,0,2.308624320816
"2017-07-22",2017-07-22,2810.1201171875,8.47773601640764,1.44617705116545,8.47773601640764,4.91721788802403,NA,NA,NA,NA
"2017-07-23",2017-07-23,2730.39990234375,9.57866599642514,2.34978693397208,9.57866599642514,5.21795647566281,NA,NA,NA,NA
"2017-07-24",2017-07-24,2754.86010742188,10.4278206701165,3.24734623798813,10.4278206701165,5.55407674627273,NA,NA,NA,NA
"2017-07-25",2017-07-25,2576.47998046875,8.69031714222599,3.85212078290345,8.69031714222599,5.75641483633423,NA,NA,NA,NA
"2017-07-26",2017-07-26,2529.44995117188,6.90150010481576,4.19094070756037,6.90150010481576,5.83029130526852,NA,NA,NA,NA
"2017-07-27",2017-07-27,2671.78002929688,7.36176687379826,4.54325472603125,7.36176687379826,5.92909618065754,NA,NA,NA,NA
"2017-07-28",2017-07-28,2809.01000976562,9.17168103589849,5.0575243160165,9.17168103589849,6.13829520357631,NA,NA,NA,NA
"2017-07-29",2017-07-29,2726.44995117188,9.21387126989579,5.51934064422531,9.21387126989579,6.3367194659195,NA,NA,NA,NA
"2017-07-30",2017-07-30,2757.17993164062,9.46775805786417,5.95805369018518,9.46775805786417,6.53872195572238,NA,NA,NA,NA
"2017-07-31",2017-07-31,2875.34008789062,10.8645759235496,6.50322282722567,10.8645759235496,6.81780930848543,NA,NA,NA,NA
"2017-08-01",2017-08-01,2718.26000976562,9.77320996274733,6.86655473117252,9.77320996274733,7.00848031843781,NA,NA,NA,NA
"2017-08-02",2017-08-02,2710.669921875,8.85321194312372,7.08729442138932,8.85321194312372,7.12749526196593,NA,NA,NA,NA
"2017-08-03",2017-08-03,2804.72998046875,9.22570245892151,7.32489531444845,9.22570245892151,7.26286346822113,NA,NA,NA,NA
"2017-08-04",2017-08-04,2895.88989257812,10.3704113689577,7.6632859871717,10.3704113689577,7.46335042955898,NA,NA,NA,NA
"2017-08-05",2017-08-05,3252.90991210938,14.9676003409178,8.47487647092127,14.9676003409178,7.94749558513051,NA,NA,NA,NA
"2017-08-06",2017-08-06,3213.93994140625,17.1739945512591,9.44144514651436,17.1739945512591,8.54275358294526,NA,NA,NA,NA
"2017-08-07",2017-08-07,3378.93994140625,20.0879007958898,10.6243846631116,20.0879007958898,9.28760179023201,NA,NA,NA,NA
"2017-08-08",2017-08-08,3419.93994140625,22.0186329348987,11.8904122488657,22.0186329348987,10.108958638275,NA,NA,NA,NA
"2017-08-09",2017-08-09,3342.46997070312,22.0379797688495,13.0179197510862,22.0379797688495,10.8785729047637,NA,NA,NA,NA
"2017-08-10",2017-08-10,3381.28002929688,22.1036116511993,14.0274410733209,22.1036116511993,11.6027689529208,NA,NA,NA,NA
"2017-08-11",2017-08-11,3650.6201171875,24.5865176135873,15.2006718000172,24.5865176135873,12.4404301568348,NA,NA,NA,NA
"2017-08-12",2017-08-12,3884.7099609375,28.0947219831605,16.6333440425887,28.0947219831605,13.4503844682106,NA,NA,NA,NA
"2017-08-13",2017-08-13,4073.26000976562,31.6425289382949,18.3010312532227,31.6425289382949,14.6240712082161,NA,NA,NA,NA
"2017-08-14",2017-08-14,4325.1298828125,35.6949967190856,20.233694082763,35.6949967190856,15.9834857573044,NA,NA,NA,NA
"2017-08-15",2017-08-15,4181.93017578125,36.1526332213195,22.0024650981582,36.1526332213195,17.2847210775635,NA,NA,NA,NA
"2017-08-16",2017-08-16,4376.6298828125,37.5905902331111,23.7344790020418,37.5905902331111,18.5947771521149,NA,NA,NA,NA
"2017-08-17",2017-08-17,4331.68994140625,37.3658424308261,25.2490749385734,37.3658424308261,19.8058136217092,NA,NA,NA,NA
"2017-08-18",2017-08-18,4160.6201171875,35.0034353811297,26.3328927655241,35.0034353811297,20.7863053481234,NA,NA,NA,NA
"2017-08-19",2017-08-19,4193.7001953125,33.2212572291771,27.0982665948189,33.2212572291771,21.5885603081914,NA,NA,NA,NA
"2017-08-20",2017-08-20,4087.65991210938,30.5994107867007,27.4872826161391,30.5994107867007,22.1699055003533,NA,NA,NA,NA
"2017-08-21",2017-08-21,4001.73999023438,27.6934168496685,27.5101864198646,27.6934168496685,22.5262610712769,NA,NA,NA,NA
"2017-08-22",2017-08-22,4100.52001953125,26.2856699203197,27.3741290310263,26.2856699203197,22.7688035776667,NA,NA,NA,NA
"2017-08-23",2017-08-23,4151.52001953125,25.4149432419386,27.1564417211276,25.4149432419386,22.9395222656843,NA,NA,NA,NA
"2017-08-24",2017-08-24,4334.68017578125,26.0202652886766,27.0301998952997,26.0202652886766,23.1382798800709,NA,NA,NA,NA
"2017-08-25",2017-08-25,4371.60009765625,26.2719420893334,26.9459490279702,26.2719420893334,23.3404516355072,NA,NA,NA,NA
"2017-08-26",2017-08-26,4352.39990234375,25.8284972803544,26.8217877226795,25.8284972803544,23.5009707093683,NA,NA,NA,NA
"2017-08-27",2017-08-27,4382.8798828125,25.3754514767587,26.661083695355,25.3754514767587,23.6219049524257,NA,NA,NA,NA
"2017-08-28",2017-08-28,4382.66015625,24.6720399678907,26.4400788367478,24.6720399678907,23.6896555985848,NA,NA,NA,NA
"2017-08-29",2017-08-29,4579.02001953125,25.415663251334,26.326254882813,25.415663251334,23.8010109310202,NA,NA,NA,NA
"2017-08-30",2017-08-30,4565.2998046875,25.3445929698905,26.2171813369327,25.3445929698905,23.9005968690118,NA,NA,NA,NA
"2017-08-31",2017-08-31,4703.39013671875,25.9683768066666,26.1895363891253,25.9683768066666,24.0340020262799,NA,NA,NA,NA
"2017-09-01",2017-09-01,4892.009765625,27.3847429365862,26.322337116621,27.3847429365862,24.2501788592029,NA,NA,NA,NA
"2017-09-02",2017-09-02,4578.77001953125,25.3949127110956,26.2192899604515,25.3949127110956,24.3240326560992,NA,NA,NA,NA
"2017-09-03",2017-09-03,4582.9599609375,23.7690432603802,25.9470403271102,23.7690432603802,24.2882268886334,4582.9599609375,-1,0.717905637748927,3.9659987361741
"2017-09-04",2017-09-04,4236.31005859375,19.7305628286037,25.256320605054,19.7305628286037,23.9941840460509,NA,NA,NA,NA
